mse,rmse,mae,r2,pearson_r,n_estimators,random_state,train_shape,test_shape,n_features,dataset
0.4624880755069216,0.6800647583185896,0.5358365053765295,0.202934614416851,0.48867358455854115,100,0,"(2443, 5)","(611, 5)",5,RLM
0.37410119429673144,0.6116381236456173,0.48187475782433165,0.3552631333199029,0.5981421142428519,100,0,"(2443, 10)","(611, 10)",10,RLM
0.3514538173495511,0.5928354049393062,0.46064595453682483,0.3942942807047636,0.6279638246041928,100,0,"(2443, 15)","(611, 15)",15,RLM
0.34648504310918726,0.5886298014110288,0.45976693221276593,0.4028576105839832,0.6348006894444637,100,0,"(2443, 20)","(611, 20)",20,RLM
0.3508430039084533,0.592320018156109,0.4641517870278232,0.395346974334571,0.6287754849148001,100,0,"(2443, 25)","(611, 25)",25,RLM
0.33801296289838223,0.581388822474583,0.4554350355744681,0.4174586397510923,0.6462359351998535,100,0,"(2443, 30)","(611, 30)",30,RLM
