n_samples,mse,rmse,mae,r2,pearson_r,sampling_time_seconds
235,0.3468343792828503,0.5889264633915259,0.47283120000627116,0.3792104108289409,0.6275476695084558,0.47673890000442043
240,0.34228793103808675,0.5850537847395628,0.4692831966609604,0.38734797707566115,0.6254916361645988,0.414610099978745
245,0.3407132684976504,0.5837064917384853,0.46834724027112995,0.3901664234868323,0.6267069674278736,0.7147099999710917
250,0.33251617898246844,0.5766421585198818,0.4668515621455932,0.4048381750099945,0.6398084488142003,0.47661309997783974
255,0.3500839903042473,0.5916789588148689,0.4765106488124293,0.37339401888097423,0.6160579541615723,0.40427250001812354
260,0.3489373227867057,0.590709169377542,0.4739616190075705,0.37544640843532673,0.6186170803069111,1.1851848000078462
265,0.35020072174523725,0.5917775948320765,0.4742615676754802,0.3731850843934378,0.61469299543281,0.4025785999838263
270,0.3469789634196662,0.5890492028851803,0.46926734385892654,0.3789516235452808,0.6197878131464142,0.46852510003373027
275,0.34493661148586624,0.5873130438580998,0.4709828359783051,0.382607174706466,0.6250937781866339,0.4728041000198573
280,0.3420255960279056,0.5848295444211976,0.46829806661790957,0.38781752350163035,0.6274026243797493,0.69941550004296
285,0.35631728394559636,0.5969231809417326,0.4718983494824858,0.3622372131260294,0.6081905050464027,0.4674440000089817
290,0.35501572710792395,0.5958319621402698,0.47191052316225984,0.3645668349363358,0.6102006889666967,0.44651799998246133
295,0.3498403781911738,0.5914730578742989,0.47072369584508467,0.37383005369362665,0.6159907999685785,0.32645220000995323
300,0.34562056621950865,0.5878950299326476,0.47101678175237294,0.38138298240180635,0.6199221952670156,0.3903434000094421
305,0.3402165096413372,0.5832808154237007,0.4616645037739549,0.39105555889193666,0.6266212803333621,0.3896766999969259
310,0.343614870365572,0.5861867197110252,0.4677537204398305,0.3849729238249777,0.621947353821468,0.6537577999988571
315,0.34914711311096375,0.5908867176633468,0.47497339213101697,0.37507091033886497,0.6146449709407439,0.37902469997061417
320,0.34643259222048506,0.5885852463496558,0.4737076359169492,0.379929558757401,0.6180879570351641,0.4282668000087142
325,0.34152988283315716,0.5844055807683198,0.4634586036352542,0.38870478730503666,0.6250125422141025,0.5679533999646083
330,0.3442429507347398,0.5867222091712055,0.46126831110774014,0.38384873955250653,0.6205411878582849,0.3788510999875143
335,0.3464212420962563,0.5885756044012156,0.4648250524911864,0.3799498740415189,0.6177068809208494,0.41232669999590144
340,0.34055608976342416,0.5835718377058853,0.45895841348350286,0.3904477535039099,0.6258928074734146,0.8826202999916859
345,0.3266128779673961,0.5715005494025321,0.4565412126838983,0.4154043357795163,0.64780083467742,0.299625699990429
350,0.3152759543108963,0.5614943938374597,0.45080375099677966,0.4356959925458793,0.6611580556103085,0.2937627999926917
355,0.3192107608989425,0.5649873988850924,0.4500013487764971,0.42865318735940516,0.6560062259538604,0.5903547999914736
360,0.32129271630294903,0.5668268838922066,0.45146704132502824,0.42492675100497546,0.6534477150548222,0.39249160001054406
365,0.3216804758518992,0.567168824823702,0.452017725189887,0.4242327105480067,0.6540740658476193,0.585127400001511
370,0.32617325865679686,0.5711158014420515,0.45596100806971746,0.4161911986383333,0.6483953783727885,0.382213499979116
375,0.3280710462723333,0.5727748652588845,0.45858769175966096,0.4127943992881109,0.6464814916084957,0.5865978000219911
380,0.3237797275295693,0.5690164562906501,0.4517977155573446,0.42047531605544775,0.6517902540573661,0.367343699967023
385,0.31813681367164076,0.5640361811724854,0.44922000345903945,0.4305754168091114,0.6607397537222136,0.3790879999869503
390,0.3259194255177621,0.5708935325590596,0.4576996889902825,0.4166455277922806,0.651743982270385,0.3193602000246756
395,0.3310007843268768,0.5753266761822163,0.4591529676551412,0.40755053941753094,0.6448434292939851,0.37157369998749346
400,0.3240095042526259,0.5692183274040163,0.4564591133123163,0.4200640448377493,0.6558805289526924,0.3774975999840535
405,0.32650677155961183,0.5714077104481631,0.45701135475022586,0.4155942528039849,0.6532124083660512,0.3579457000014372
410,0.3221267357822611,0.5675620986132364,0.45471516392587563,0.42343396182129267,0.6596763003557138,0.36057880002772436
415,0.32489534363555805,0.5699959154551532,0.45708598518350274,0.41847850459303926,0.6577689676926587,0.3457602999988012
420,0.31823226325004156,0.5641207878194541,0.451785669840113,0.4304045741588398,0.665866907678683,0.3004077000077814
425,0.31574840111212343,0.5619149411718142,0.45294516417259884,0.434850372638633,0.6677744187818264,0.34032570000272244
430,0.3138784698404899,0.5602485786153231,0.45569007583418075,0.4381973126631362,0.6692636430677379,0.3331647000159137
435,0.3195505071736683,0.5652879860510643,0.4574448359735592,0.4280450845792093,0.6598801740152002,0.2912015000474639
440,0.3212270658411745,0.5667689704290227,0.4572514927963276,0.425044257012535,0.6581263010499177,0.24870940000982955
445,0.31487716963675155,0.5611391713619284,0.4489837601856497,0.4364097665798776,0.6663375779565718,0.316347100015264
450,0.3141076126012527,0.560453042280308,0.45055851879700565,0.43778717615761,0.666960154149737,0.3253725999966264
455,0.3153784337296646,0.5615856423820543,0.45154167374587556,0.43551256737214883,0.6652380021400047,0.4363559000194073
460,0.3099881491614116,0.5567657938140701,0.4477219622341808,0.44516049370967015,0.674159127206381,0.3011005999869667
465,0.3014479652311794,0.5490427717684474,0.4431497819715819,0.4604463407599434,0.6834981478326997,0.2895884999888949
470,0.30847384116721643,0.5554042142144912,0.4502438624197174,0.447870913131005,0.675032665311056,0.2292985999956727
475,0.30755658244875755,0.5545778416496259,0.4475590388679661,0.4495126900049501,0.6759011465684326,0.29633869999088347
480,0.3000236024790273,0.5477441030983604,0.44314953127344625,0.4629957695955952,0.686698730295332,0.25477389997104183
485,0.30844981243237074,0.5553825820390578,0.4467486863992655,0.4479139215215343,0.6746089188637088,0.4348549999995157
490,0.30357573513410036,0.5509770731474227,0.44128764911932206,0.4566379022579239,0.6816500499728613,0.2773348999908194
495,0.29961533240704075,0.5473712930059821,0.4428052432558757,0.463726521289771,0.6880374977647515,0.26461290003499016
500,0.30432932083611525,0.551660512304547,0.4480835150043503,0.45528907934329155,0.6817423139910679,0.2024478000239469
505,0.30057086809590666,0.5482434387166951,0.44533581899813557,0.4620162334891329,0.6889886754564204,0.26296459999866784
510,0.2998950206223124,0.5476267164979375,0.4484037635666102,0.46322591482563247,0.6903540589935407,0.2586771000060253
515,0.31359923214263596,0.5599993144126482,0.45909348061480226,0.4386971127581851,0.6703863517153856,0.223068899998907
520,0.3092880943001414,0.5561367586305921,0.45502717686242933,0.44641350320262674,0.6748242250751608,0.2222868000390008
525,0.31934833451437467,0.5651091350477133,0.45838444453773997,0.42840694802067103,0.6609956119533354,0.25045809999573976
530,0.31321195180238937,0.5596534211477576,0.4525787826629379,0.43939029549229836,0.6704242530069613,0.23314839997328818
535,0.3142594212411406,0.5605884597823438,0.45475054129672304,0.4375154579289168,0.6696574997210454,0.2311551999882795
540,0.315758029731704,0.5619235087907464,0.45592777816672314,0.43483313862969175,0.6675917745551836,0.1968807999510318
545,0.30958088244925125,0.5563999303102501,0.45030289063615814,0.4458894495168997,0.6753581642178783,0.19334830000298098
550,0.31209330994203804,0.5586531213034059,0.4526413792725424,0.441392522671602,0.6713299980002808,0.20833110000239685
555,0.3174936557132152,0.563465753806933,0.45694649963011297,0.4317265880557699,0.6636356042862177,0.20693859999300912
560,0.3219457857710936,0.5674026663411916,0.46263632688033896,0.4237578394118746,0.6582910696075966,0.19913720001932234
565,0.3165773610254966,0.5626520781313232,0.4565258439088701,0.43336663943684883,0.6651917119582653,0.19180780003080145
570,0.3142904259469181,0.5606161128142128,0.45257083471881354,0.4374599634343924,0.6676781924317485,0.1673321999842301
575,0.3145282998242045,0.5608282266649963,0.45056528300474574,0.437034199336668,0.6681601731479109,0.18154690001392737
580,0.31153551810191527,0.5581536688958654,0.4484775959283051,0.4423908993838206,0.6713069145218041,0.17461449996335432
585,0.3102221728312395,0.5569759176402868,0.4463309989994916,0.4447416209954105,0.6722488117273012,0.1679469000082463
590,0.3093836128164406,0.5562226288245028,0.4467901931025988,0.4462425371622526,0.673619847189429,0.14829149999422953
595,0.3081571937111841,0.5551190806585413,0.44528216556096034,0.4484376719527482,0.6752783844223914,0.1372624000068754
600,0.3072296862587724,0.5542830380399281,0.44519852708485874,0.45009779276178197,0.6767215532839654,0.14911139995092526
605,0.3039856118025483,0.5513489020598012,0.44116985206847453,0.455904274959665,0.680482201199645,0.127655100019183
610,0.30677156108113585,0.5538696246240047,0.4417888266588135,0.4509177787775914,0.6768117862297972,0.11947799997869879
615,0.3036834887680396,0.5510748486077364,0.43975459645655374,0.45644503690736926,0.6802883629330071,0.11921440000878647
620,0.30756605834464046,0.5545863849254149,0.43895277425367235,0.4494957293520748,0.6737326243195925,0.11332910001510754
625,0.3030437605255152,0.5504941058045174,0.4362487068179096,0.4575900693971674,0.6791683605319518,0.11769250000361353
630,0.2933502780785237,0.5416182032377823,0.4288150075866666,0.4749401746501337,0.6925498409418027,0.10009780002292246
635,0.3003801376336853,0.548069464241245,0.43566485145531075,0.4623576168477538,0.6835340155819548,0.15898360003484413
640,0.3052286181638978,0.5524749932475658,0.43680010469700564,0.45367945108264707,0.6772508607374835,0.09860110003501177
645,0.2978215889134268,0.5457303261808224,0.43260642951463274,0.4669370948458912,0.6868310592500598,0.08230050001293421
650,0.29715364938997807,0.5451180141858991,0.43286028192327686,0.4681326219537004,0.6875821705354871,0.12833470001351088
655,0.29134907475955785,0.5397676118104511,0.42713098527728804,0.4785220750049871,0.6952917742695317,0.061029399977996945
660,0.30041000167690546,0.5480967083251873,0.43238390938824867,0.462304163994666,0.6826087292145528,0.07226649997755885
665,0.3025678957260215,0.5500617199242477,0.43322707830994345,0.45844180708819293,0.6790306844995452,0.06432010000571609
670,0.30709765846963044,0.5541639274345006,0.4343820893607909,0.4503341057742061,0.6732344900057606,0.051427300029899925
675,0.30363576239846274,0.5510315439232701,0.42832356050887005,0.45653046106117856,0.6778327387840372,0.04625090002082288
680,0.292284294699217,0.5406332349192168,0.42313484473282487,0.47684814982108215,0.6932862908200423,0.044267899997066706
685,0.2962131544128696,0.544254677897094,0.42741897321096045,0.4698159887862037,0.6885723917668124,0.031961900007445365
690,0.2979685778021091,0.5458649812930934,0.42635283544112984,0.4666740033611124,0.6858575180786407,0.025773499975912273
695,0.3005720968768729,0.5482445593682376,0.4297958103379096,0.46201403412691044,0.6826164491924904,0.019759699993301183
700,0.2992718504647014,0.547057447133938,0.4261803749426022,0.4643413104416233,0.6835932868700697,0.01442339998902753
705,0.29463841317215506,0.5428060548410961,0.4193823472005193,0.4726345760609002,0.6900698570329034,0.0070380999823100865
708,0.29226695347117687,0.540617196795641,0.4217066948465351,0.47687918842184884,0.6933411446001873,0.0008019999950192869
