n_samples,mse,rmse,mae,r2,pearson_r,sampling_time_seconds
50,0.3857468275044133,0.621085201485604,0.5029450361748342,0.3104510220499048,0.5672409042513687,
55,0.4062845226447507,0.637404520414431,0.5151858981328729,0.2737384798234668,0.5260997111367379,1.984267300053034
60,0.4238614868151182,0.6510464551897339,0.5320978442310498,0.242318447784438,0.5089662346376574,3.574664700019639
65,0.409469120782979,0.6398977424424773,0.5217776021329834,0.2680457916797854,0.5325370954703464,1.8318438000278547
70,0.38374142990724963,0.6194686674136551,0.5052895253708287,0.314035808145111,0.5783675367155858,0.8018537000170909
75,0.36081150880382473,0.6006758766621353,0.48899042459102204,0.3550246187689965,0.6163763147497786,1.2398710999987088
80,0.3529882791852602,0.5941281673050522,0.48137494552124316,0.3690091796340844,0.635641106210632,1.652103599975817
85,0.3655591549816538,0.6046148815416751,0.4938940850026519,0.34653787478001763,0.6235837637361848,1.0637149999965914
90,0.35830109949638655,0.5985825753364247,0.48951877780251374,0.3595121480207064,0.6333742269417315,1.6510803999844939
95,0.3706184277773898,0.6087843852936685,0.49846987755392264,0.33749407678421806,0.6131529029936956,2.3359006000100635
100,0.36878714657235834,0.6072784753079582,0.49963896186558016,0.3407676178563198,0.6266840338578367,5.040453599998727
105,0.3681091977158581,0.6067200324003305,0.49617770554773477,0.3419794980527858,0.6206321112992705,0.6036362000158988
110,0.3581249604090946,0.5984354271006143,0.4889877665136464,0.3598270087504888,0.630362875956386,2.0634934999980032
115,0.3603726103541718,0.6003104283236897,0.490502003790663,0.35580917992621974,0.6255167637846087,2.911148699990008
120,0.3464568666105598,0.5886058669522075,0.48283403800287295,0.380684528708481,0.6388774022050534,2.6133736999472603
125,0.3519760918792899,0.5932757300608966,0.48773017627367404,0.3708185340410701,0.6296316749928967,1.4773021999862976
130,0.3486561308880653,0.590471109274675,0.4796978999447515,0.37675319259197404,0.6218494416945725,2.027959000028204
135,0.3412447119480527,0.58416154610523,0.4756199315780111,0.3900016135532254,0.638707247462766,1.671628599986434
140,0.3407576950685514,0.5837445460717825,0.4778267453808011,0.3908721897124051,0.6394898674524928,1.9123441000119783
145,0.34778781646765394,0.5897353783415524,0.4806550507194199,0.37830536432338546,0.6257234002708186,4.856061700033024
150,0.33346688184411144,0.5774659140106119,0.4695052522903315,0.4039050196642733,0.6485167026031132,0.8437862999853678
155,0.32991189811466254,0.5743795766865867,0.47031847986477904,0.41025979751981545,0.6533114112944085,3.574328200018499
160,0.33248213851579356,0.576612641654511,0.4714791501686741,0.4056653160741692,0.6500628495331131,1.5447825999581255
165,0.32993727952386964,0.5744016708923031,0.4699240033939503,0.410214426505643,0.6508380130940581,1.9380131000070833
170,0.3220643336186452,0.5675071220862741,0.45946273680872934,0.4242878586516061,0.6593535067127875,1.0658194999559782
175,0.32189142830962836,0.5673547640670944,0.46197104455604976,0.4245969387803684,0.6609077521641563,2.2373935999930836
180,0.32345219307915696,0.5687285759298164,0.46022849582046965,0.4218069644373218,0.6554047470922505,2.692677100014407
185,0.3215894245979987,0.5670885509318617,0.46089882827632606,0.4251367911805517,0.6615751882585688,1.7566088000312448
190,0.3162278408335295,0.5623413917128363,0.45371049089983423,0.43472099081973414,0.6686677324883514,1.2581031000008807
195,0.316000295986165,0.5621390361700254,0.45304176638685084,0.435127742880284,0.6666722708700678,2.198480000020936
200,0.31684115514456934,0.5628864496011334,0.45013703998593924,0.4336246493175222,0.6664106821180256,1.255453099962324
205,0.31981357789303766,0.5655206255239835,0.45527420523640894,0.42831123927212533,0.661609686805244,1.7943551000207663
210,0.3128003009589867,0.5592855272211026,0.4503327596112708,0.440847954021647,0.673594785429587,2.672445699980017
215,0.31213230449504464,0.5586880207191172,0.4500890606020442,0.4420420436320931,0.6772086982725419,1.27687560004415
220,0.3182025032344274,0.5640944098592251,0.4526779228496409,0.4311911460011918,0.6678145632079853,1.2454450000077486
225,0.3050850752440542,0.5523450689958717,0.44215983696585637,0.45463945048269083,0.6880209323000104,3.3552812000270933
230,0.30881090246761284,0.5557075692012957,0.4439984101590608,0.4479792781343024,0.6807440915234891,1.0887575999950059
235,0.3099597806446278,0.5567403170640939,0.4404811833953592,0.4459255793965188,0.6779391869414634,1.5887186999898404
240,0.3061798721218472,0.5533352258096779,0.4363461323247791,0.4526824257858735,0.6820913101707448,1.2837923999759369
245,0.30397580179916417,0.5513400056219068,0.43676019351339784,0.4566223530385968,0.6844773848208308,1.8680036999867298
250,0.30842625562097986,0.5553613739007961,0.4393703659273204,0.44866686082081053,0.6773352340859582,1.2763122000033036
255,0.30728974033770134,0.5543372081483448,0.4419559802600552,0.450698460035973,0.6815867664728659,3.6063419000129215
260,0.30102817063285636,0.5486603417715339,0.4335333275088122,0.4618914464262234,0.6899957753697159,1.4234996000304818
265,0.29845557211492485,0.5463108749740617,0.432520183749558,0.46649014316779347,0.6940763086258239,1.831162000016775
270,0.2979432132156538,0.5458417474100472,0.4309129222654143,0.4674060199298181,0.6950830565366541,1.252357299963478
275,0.29564347110607614,0.5437310650552128,0.42894830047812155,0.4715169670799665,0.699161481881472,2.8004336999729276
280,0.3008003260248553,0.5484526652545827,0.4317400129849172,0.4622987343295225,0.689761179522927,5.356597200036049
285,0.29787873129058173,0.5457826777120924,0.4288953023606354,0.4675212858046338,0.6942347493184401,0.7261758000240661
290,0.29984597491698783,0.5475819344326361,0.42866830283787294,0.4640047025556072,0.6901992139671448,1.830341499997303
295,0.2944212283539008,0.5426059604850474,0.4212752763980387,0.47370181004036604,0.696830331353252,1.1120038999943063
300,0.2960315061275819,0.5440877742860815,0.42343887760861887,0.4708233277979038,0.6946699112749373,1.6560332000372
305,0.2924114566254962,0.540750826745088,0.4213042750633702,0.47729441519592875,0.6998753320312183,1.8163912000018172
310,0.29601850857794343,0.5440758298049486,0.4250793448214641,0.47084656181158846,0.6955731675815642,1.089165100012906
315,0.29174062209261803,0.5401301899474034,0.4233629367086464,0.4784935780497426,0.6994963575391457,1.3020951999933459
320,0.2908784511124478,0.5393314853709616,0.42155759109372926,0.48003476795930267,0.6983501298852999,2.606069000030402
325,0.2918206145455487,0.540204234105536,0.4194483456259116,0.47835058603988223,0.6969350391344646,1.6664366000331938
330,0.28399038887948963,0.5329074862295421,0.41521960453693363,0.4923476528209121,0.7117171575520186,2.4153483000118285
335,0.29278087979894935,0.5410923024761574,0.4192688194469061,0.47663404587200286,0.6954449624834819,1.6797320999903604
340,0.28573145200139044,0.5345385411749002,0.4166272610781492,0.48923538277576295,0.7066115413470101,1.2757480000145733
345,0.2824353676457686,0.5314464861543151,0.41452955505853595,0.4951273601987797,0.7110357859097564,1.2613315000198781
350,0.2784458472763721,0.527679682455533,0.41071210780895023,0.5022589021767806,0.7156379038459799,1.249985000002198
355,0.2867676685834832,0.5355069267371648,0.41763668348207184,0.4873830743854656,0.7040050431466387,2.454470199998468
360,0.2875644038568679,0.5362503182813675,0.419108035908895,0.4859588553011157,0.7027808586284536,2.0170479000080377
365,0.28622450046235065,0.5349995331421801,0.4190047065762154,0.48835402474999645,0.705742120366924,0.936015400046017
370,0.28736195326465847,0.5360615200372607,0.41956186431433706,0.48632074965510563,0.7036783740724639,1.8775034999707714
375,0.2882956098430969,0.5369316621722888,0.419216959998232,0.4846517743233223,0.7023025246454339,1.6972611999954097
380,0.28789820087438345,0.5365614604818197,0.41810181024558,0.48536217018056727,0.7017470250227065,1.1064576999633573
385,0.2887663125655714,0.5373698098754445,0.42022082346925416,0.48381036084158224,0.7005179480667993,1.2348179999971762
390,0.2879024993804687,0.5365654660714466,0.4197809802686188,0.4853544863053765,0.7022755048104329,3.7317437999881804
395,0.289857609284315,0.5383842580205285,0.42005736816441985,0.4818595929197351,0.6991084792970094,0.7515691000153311
400,0.2881877702492996,0.5368312306948057,0.41621417102066294,0.48484454501223895,0.7004664400791858,1.2433520999620669
405,0.28989687850513884,0.5384207262960248,0.4153603717631491,0.4817893964873776,0.6979791368050932,1.1066769000026397
410,0.29211123410310114,0.5404731576157147,0.41646457245375695,0.4778310835978815,0.6956174893227977,1.1027523999800906
415,0.2887420730865999,0.5373472555867387,0.41483011139892273,0.48385369057693994,0.6999198888341667,1.092436800012365
420,0.28855349034410793,0.5371717512529004,0.4178709758908564,0.4841907951960127,0.7020603164560514,1.7971066000172868
425,0.28629399933094096,0.5350644814701692,0.41530293197569057,0.4882297907436789,0.7041816467523713,1.2479669000022113
430,0.2854566021936611,0.5342813885900023,0.413088069661105,0.48972669570563365,0.7045183916684113,1.8816816000035033
435,0.28028577569940133,0.5294202260014264,0.409765316287652,0.4989699036079289,0.7105225159285715,1.2563095999648795
440,0.2757031825233608,0.5250744542665933,0.40782398720417123,0.5071616040072372,0.7186975619807149,1.8927363000111654
445,0.2784616540152842,0.5276946598320701,0.41055247214787294,0.5022306465441106,0.715311341977044,2.049854399985634
450,0.27696346091112284,0.5262731808776909,0.41032005243533154,0.5049087697329127,0.718855307840456,1.705903300025966
455,0.278869694034104,0.5280811434184183,0.40963836131035913,0.5015012469538142,0.7150282090708521,1.0964179000002332
460,0.27622840742916305,0.5255743595621489,0.4097427799903868,0.5062227283738772,0.7176914960357527,1.2129263999522664
465,0.27725046170503215,0.526545783104406,0.4132936794911878,0.5043957360797486,0.7167607574365509,1.2140037000062875
470,0.2759527385326429,0.5253120392039792,0.41310850501593926,0.5067155054812815,0.718479519820599,1.0909782000235282
475,0.28095446319075595,0.5300513778783675,0.41324020427439223,0.4977745787384682,0.7116494045024957,2.0534016999881715
480,0.2758353790208574,0.525200322753954,0.41124529364837026,0.5069252936781876,0.7186348650532274,1.0927197999553755
485,0.272491897022048,0.5220075641425591,0.40865922791345305,0.5129019976474438,0.7240819219880614,1.227309999987483
490,0.2762271033889403,0.525573118974839,0.40964413553999995,0.5062250594354405,0.7172483949140053,1.22380430001067
495,0.2735430390546555,0.523013421486156,0.40690307721751384,0.5110230089880838,0.7202576722331088,1.8548612999729812
500,0.27677988199808395,0.5260987378791969,0.4111778406924862,0.5052369296627768,0.7164161518895645,1.2220578000415117
505,0.2754697518558378,0.5248521237985398,0.4108738687572376,0.5075788773760268,0.7186113189956231,1.9020154999452643
510,0.26830197168632763,0.5179787367125485,0.4061825508985635,0.520391777282508,0.7272909260483335,1.2704476000508294
515,0.26639706988771494,0.5161366775261326,0.40585234141552484,0.5237969202277566,0.7299929229900849,1.2162375000189058
520,0.27730330443016976,0.5265959593750884,0.4129918273016023,0.5043012760751221,0.7150664496863316,1.7628615000285208
525,0.2753821728329345,0.5247686850727037,0.41101411040859115,0.5077354309013625,0.7183204330011128,1.1812845000531524
530,0.27067746508276574,0.5202667249428563,0.40828243720696134,0.5161454194984706,0.7250807333856996,1.733623299980536
535,0.2720919891797083,0.5216243755612925,0.40847777047552486,0.5136168604131173,0.7237264357264772,2.514349700009916
540,0.2749242965385776,0.524332238698497,0.41151325027922653,0.5085539162609025,0.7206604071361069,1.197126799961552
545,0.2762034746602548,0.5255506394823003,0.4136402287102762,0.506267297412667,0.7207154989497324,2.5652313999598846
550,0.276630599991114,0.5259568423274993,0.4117274119532874,0.5055037815148021,0.7189945398431346,1.1768333000363782
555,0.27671921453374004,0.526041076850221,0.41373083453254145,0.5053453769267602,0.7189907106700746,1.1745442999526858
560,0.2775540296408352,0.5268339678122845,0.4110580041085359,0.5038530875213,0.7177767421917628,1.0309466000180691
565,0.27719726885826873,0.5264952695497546,0.4109758833503867,0.5044908219508555,0.7169188508038282,0.9155332999653183
570,0.2787230223862667,0.527942252889714,0.4112603788003315,0.5017634326094028,0.7142090120302736,1.1867753000115044
575,0.27977582980958343,0.5289383988798539,0.41110231661682317,0.4998814669496384,0.7126154511118711,1.1635969000053592
580,0.2786615961286011,0.5278840745169351,0.41066730483273484,0.5018732362686231,0.7148907062283222,2.406266500009224
585,0.27772702802673016,0.5269981290542977,0.41029879609505526,0.5035438410112181,0.7167220909025088,1.0383090999675915
590,0.2819315953138787,0.5309723112497287,0.41164419302198896,0.4960278878812018,0.7095246683836913,1.8548624999821186
595,0.2833390428364712,0.5322960105396913,0.41593199653908847,0.49351197865908125,0.7069082528765674,1.1673006999772042
600,0.2829533556854426,0.5319336008238646,0.41513931376773483,0.49420142096122754,0.7076114885519424,1.0343464000034146
