n_samples,mse,rmse,mae,r2,pearson_r
330,0.28839642323755366,0.5370255331337176,0.4366041794336569,0.247435028835849,0.5062159261655712
335,0.28108883300918686,0.5301781144192835,0.4286361900970874,0.26650404629367075,0.521088162466859
340,0.27880996557350035,0.5280245880387583,0.4266232709546926,0.27245070744422073,0.5241380313470194
345,0.2767917286797147,0.526109996749458,0.4241141402588997,0.2777172581618874,0.5288813292218855
350,0.2801599747276866,0.5293014025370485,0.4273513151456311,0.2689278842802363,0.5210197235656995
355,0.2799060711099376,0.5290615003096876,0.42886348595469254,0.2695904409327242,0.5216004109783025
360,0.2789395560860307,0.5281472863567801,0.4283303853074434,0.2721125434710663,0.5232112325674542
365,0.2784435235878974,0.5276774806526212,0.4274776745307443,0.2734069308232516,0.5246841024126014
370,0.2763870923040998,0.5257253011831368,0.4260417586569579,0.2787731490738762,0.5285615282875491
375,0.27854449389123964,0.5277731462392148,0.42605976343042073,0.2731434507406273,0.5236126111937606
380,0.2759736164384295,0.5253319107368498,0.4224860004368932,0.27985210646673175,0.5296240416223458
385,0.27659461319979173,0.5259226304313133,0.42566308996763763,0.27823162725079265,0.5285183796987576
390,0.27788010163838534,0.5271433406943365,0.42527030771844665,0.27487716966473175,0.5258650141648029
395,0.2833294391894471,0.5322869894985666,0.42963619399676384,0.2606572271601033,0.5131137509666217
400,0.28215509049204174,0.5311827279684852,0.42850002791262143,0.2637216677092551,0.5163352317963341
405,0.28315262800219365,0.5321208772470721,0.4281029330097087,0.26111861258417735,0.5148375534616342
410,0.2807131853346712,0.5298237304374647,0.4270979711165049,0.26748429174250865,0.5202116760587611
415,0.2838017325015551,0.5327304501354837,0.428676684789644,0.2594247867615107,0.5138870374250912
420,0.2817340190569099,0.5307862272675412,0.42619259320388353,0.26482044559589,0.5192696918432786
425,0.27960715963880467,0.5287789326730072,0.42510232807443377,0.27037044472101146,0.5227489539913012
430,0.279391672035521,0.5285751337657884,0.4257686386245955,0.27093275551575324,0.5227983326566858
435,0.2776089007736135,0.5268860415437228,0.42550979333333333,0.27558486315373387,0.526913470923205
440,0.2774737686756051,0.5267577893829432,0.4262942694822007,0.27593748778860083,0.5270417303445482
445,0.2789384903524815,0.5281462774198844,0.4275490593527508,0.2721153244824558,0.5231450773195991
450,0.2793684581454878,0.5285531743784042,0.4272909472168284,0.27099333171946394,0.5220636875673867
455,0.2777084822830159,0.526980533115803,0.4251864937702266,0.2753250071024326,0.526233411262454
460,0.2818979559142154,0.5309406331353962,0.4298195862297735,0.2643926554905002,0.5168595098203077
465,0.27887454224640956,0.5280857338031483,0.4258017124757281,0.27228219584674584,0.5236512357205226
470,0.2762484754867604,0.5255934507647145,0.4238788208576052,0.2791348670174374,0.5298615449294553
475,0.2746179376962395,0.5240400153578346,0.4239839034951457,0.28338972431258036,0.532874895934132
480,0.27723900430347004,0.5265349032148486,0.42557580763754044,0.2765501009443494,0.5266834060175559
485,0.275543150914076,0.524922042701653,0.42444909360841426,0.2809753980501901,0.5307775999917465
