n_samples,mse,rmse,mae,r2,pearson_r,sampling_time_seconds
50,0.35043082680004806,0.5919719814315945,0.46357602085066163,0.30858896823200577,0.5565012244791825,
55,0.35671781348800863,0.5972585817617095,0.47070218024574667,0.2961845459603466,0.5446335016162497,0.00014239997835829854
60,0.34415264389367367,0.5866452453516295,0.4611222759357278,0.3209760203659817,0.5675100850224806,0.000139000010676682
65,0.35931915738005277,0.5994323626399002,0.48009563621928164,0.29105201272745307,0.5412875425218266,0.0001430999836884439
70,0.3542036418738035,0.5951501002888292,0.47229277913043477,0.301145085550122,0.549382637554503,0.00013609998859465122
75,0.3315135524430541,0.5757721358689165,0.45242020304347824,0.3459133449166817,0.5921043474211242,0.00013219995889812708
80,0.33083112184715,0.575179208462154,0.45280124332703214,0.34725980192428196,0.591432159339571,0.00013080000644549727
85,0.32891633703064055,0.5735122814993944,0.4515549125519849,0.35103773252954784,0.5937499620809049,0.00013289996422827244
90,0.3306067016119717,0.5749840881380733,0.45067992287334596,0.34770259009954374,0.591386620848247,0.00013020000187680125
95,0.3236999649627354,0.5689463638716179,0.44584276302457465,0.361329798517264,0.6029039950388668,0.0001336000277660787
100,0.32741793295221827,0.5722044503079456,0.4429976852173913,0.3539941308559382,0.5969571024041086,0.00014730001566931605
105,0.3163454330053068,0.5624459378511919,0.4438334082419659,0.3758405211477186,0.6156328389130425,0.0001476999605074525
110,0.3226489876075031,0.5680219957074754,0.44136575899810965,0.3634034098607105,0.6045473306177725,0.00014219997683539987
115,0.31784798346676546,0.5637800843119287,0.436599333194707,0.37287594187731854,0.6124932318520248,0.0001412000274285674
120,0.3150119270074665,0.5612592333382734,0.4404202217391304,0.3784715703800444,0.6160932161091554,0.00014329998521134257
125,0.31319393051480565,0.5596373205164267,0.4370373297731569,0.38205853458128025,0.6206627819649917,0.00013940001372247934
130,0.32099399611741897,0.5665633204836146,0.4422090069754253,0.3666687600702664,0.6072876031765583,0.00014509999891743064
135,0.31771856754946853,0.5636652974500634,0.4410968332136106,0.3731312835483769,0.6119797381820453,0.00014439999358728528
140,0.3253379021349884,0.5703839953355883,0.44547047682419655,0.3580980970126335,0.5989903426670283,0.00013599998783320189
145,0.31782201603845456,0.5637570540919684,0.4470161928355388,0.3729271764292692,0.6140519188750576,0.00014509999891743064
150,0.31954008167880954,0.5652787645744439,0.44856482113421553,0.3695373789394474,0.611072317635925,0.00013419997412711382
155,0.3297393226280179,0.5742293292997301,0.45548325230623815,0.34941395608782067,0.5929839903097069,0.00013100000796839595
160,0.32646079854056637,0.5713674811717643,0.45098266287334593,0.35588258712316756,0.5991355105651514,0.0001453000004403293
165,0.3233474797033909,0.5686365092951655,0.44665960109640834,0.3620252630089922,0.6036411025563818,0.00014260003808885813
170,0.32293222672934324,0.5682712615726254,0.44880232160680533,0.3628445701739832,0.6043434173758718,0.00013830000534653664
175,0.3193722662783927,0.5651303091132104,0.44862049449905483,0.36986848399720795,0.6103686021500208,0.0001289999927394092
180,0.31874356206603793,0.5645737879728725,0.44643282219281666,0.37110893716198956,0.612308685522281,0.00012969999806955457
185,0.3148227795186634,0.5610907052506425,0.44327471221172027,0.37884476431844283,0.6166817901495892,0.00015400000847876072
190,0.31374905927587804,0.5601330728281254,0.4399903527410208,0.38096324809361026,0.6179356813793028,0.00013899995246902108
195,0.31461570509025805,0.5609061464186839,0.43952486952741016,0.3792533286719384,0.6167652628836381,0.00013489997945725918
200,0.3159319688157083,0.5620782586221498,0.4410304273534972,0.37665629898478814,0.6157845461348728,0.00013130001025274396
