n_samples,mse,rmse,mae,r2,pearson_r,sampling_time_seconds
50,0.3723785943669298,0.610228313311444,0.48387508167983057,0.3334895027098218,0.5782461689243886,
55,0.39312714660194836,0.6269985220093811,0.501630794429322,0.29635222339943634,0.5490236875996833,0.5599225999903865
60,0.38184269036845675,0.6179342120067934,0.4921131733167231,0.31654997012711905,0.5681252782378939,0.5544933000346646
65,0.388622889348396,0.6233962538774163,0.49114314328790964,0.304414273118196,0.5634414089774055,0.5388525000307709
70,0.3907091113895165,0.6250672854897434,0.4925015194977967,0.3006802000239871,0.5581420423073415,0.5339257000014186
75,0.3965994057684625,0.6297613879625064,0.49594706905932207,0.2901373194849721,0.5510518586004811,0.5379792000167072
80,0.37945211854481825,0.6159968494601399,0.4793535898640678,0.3208287907658026,0.5697672326833862,0.5335650999913923
85,0.36276658989058064,0.6023010791046125,0.47371200592790963,0.35069377271996693,0.5937625699423162,0.5282255999627523
90,0.3642259485968821,0.6035113491864773,0.4788899097768362,0.3480817055609634,0.5954836390425288,0.5393426000373438
95,0.35654152488030966,0.5971109820463107,0.47261439932384175,0.3618358502679879,0.6095661481996573,0.5116295000188984
100,0.35729762612762195,0.5977437796645164,0.47767565779966104,0.36048252484603505,0.6161855435112474,0.5188366000074893
105,0.36275762303672626,0.6022936352284708,0.4831107618454802,0.3507098222521151,0.6120642588931828,0.5151851000264287
110,0.34731782983044013,0.5893367711507913,0.4716581108927684,0.37834509561006513,0.6267771909177758,0.4964386000065133
115,0.3619782320042508,0.6016462681711329,0.47949109241903953,0.3521048334383028,0.6108709497117683,0.4939674999914132
120,0.3708590351972882,0.6089819662332278,0.47931604218971746,0.33620932106979384,0.6073113909392226,0.4881425999919884
125,0.36902684911793865,0.6074758012612014,0.47066437038254233,0.3394887019830588,0.6065211138174326,0.485808499972336
130,0.3633427114002191,0.6027791564082314,0.4791601828224293,0.34966258822199237,0.6145037439601638,0.49352670001098886
135,0.3551802128282069,0.595969976448652,0.46841999050802263,0.3642724263401347,0.614144185233566,0.4795542000210844
140,0.35598984097109365,0.5966488422607502,0.4638777913524858,0.3628232945578609,0.6121429761272288,0.47897669998928905
145,0.3359144505816381,0.5795812717657793,0.44778833444435023,0.3987556994656086,0.6354319677397094,0.4654029000084847
150,0.34880762772203433,0.5905993800555791,0.46128010766943495,0.37567854616654406,0.6208566837596411,0.49329219997162
155,0.3420321215981206,0.5848351234306303,0.4583319717376271,0.387805843557845,0.6278911366945835,0.45657020004000515
160,0.3237649010030431,0.5690034279361093,0.44585891808751416,0.4205018536591596,0.6525904867112008,0.4533708000089973
165,0.3310494553531708,0.5753689732277635,0.4513640321284745,0.4074634244479016,0.6464958970827741,0.4524997999542393
170,0.33586458151105375,0.5795382485315821,0.4520837595059887,0.3988449587827052,0.639613929900761,0.4479529000236653
175,0.3437652600134982,0.5863149836167401,0.4643576258374576,0.38470374541208574,0.6315644122169002,0.4454484999878332
180,0.3434019779968729,0.5860051006577272,0.4650376540266667,0.38535397418790784,0.6350149068460565,0.4355546999722719
185,0.3518049447817272,0.5931314734371522,0.4725876433436158,0.3703137284401423,0.6251303307890468,0.4345810999511741
190,0.34278121743880297,0.5854752065107479,0.4628712882100565,0.3864650569260569,0.6354986931112823,0.4350101000163704
195,0.34805750922784706,0.5899639897721276,0.4640293129449153,0.3770211632185184,0.6297690512686469,0.430364899977576
200,0.34199434015103125,0.5848028215997519,0.46481128734022603,0.3878734675605905,0.6340802755183255,0.4184468000312336
205,0.3376524626950513,0.5810787061104987,0.45981740806158194,0.39564487801794523,0.6356494180018415,0.4181644000345841
210,0.3336195501637234,0.5775980870499169,0.45983035111101694,0.40286328041122166,0.6374256167996024,0.4086401000386104
215,0.3425510152656798,0.5852785791959927,0.4665109237828249,0.38687708964546297,0.6257858770235079,0.4140668000327423
220,0.3380341014061968,0.581407001511159,0.46092747008158186,0.3949617930850339,0.630879606474131,0.4021251000231132
225,0.33085426966582926,0.5751993303767219,0.4591586077931073,0.4078127820949359,0.6432614242111138,0.3986943000345491
230,0.331884429426982,0.576094115077547,0.4551541239583615,0.4059689266610286,0.6403890966875192,0.39836160000413656
235,0.34393746787651974,0.586461821328993,0.46800587910847463,0.3843955151589079,0.6241472447598618,0.3930275000166148
240,0.34274611429264273,0.5854452274061535,0.46170365250926554,0.3865278871095251,0.6247791614872681,0.39480289997300133
245,0.34778954890835606,0.5897368471685961,0.4681479154583615,0.3775007782353311,0.6188721649992144,0.38655090000247583
250,0.34201916184243025,0.5848240434886636,0.46307360925310737,0.38782903987831185,0.625323357907559,0.39662449999013916
255,0.34467850818873386,0.5870932704338672,0.4700074580267796,0.3830691469023072,0.6244512857378142,0.37772839999524876
260,0.33331300665708324,0.5773326655032462,0.45807230318932207,0.4034119544438931,0.6372429370628714,0.3797939000069164
265,0.32723371899459636,0.5720434590086634,0.4553567431199999,0.4142931090118207,0.6446072699111828,0.36951619997853413
270,0.32303069968806697,0.5683578975329426,0.45268266211180785,0.4218159809773203,0.6505245597325898,0.3716102000325918
275,0.3286121838482819,0.5732470530655015,0.4532158221481921,0.4118258315983889,0.6425827573407761,0.36359590000938624
280,0.32816187944839087,0.572854151986691,0.4558518366797175,0.41263181941305793,0.6434336461799629,0.36416120000649244
285,0.3283301008284586,0.5730009605824921,0.453096030978418,0.4123307244592129,0.6423735223910577,0.3556652999832295
290,0.3319880303453003,0.5761840247223974,0.4577709381736722,0.4057834941452164,0.63847329690821,0.34733440005220473
295,0.3281391036181663,0.5728342723844011,0.4518573358647458,0.4126725852630795,0.6429742055732943,0.34461470000678673
300,0.31926465590692416,0.565035092633125,0.4464778647353107,0.42855672212452134,0.6553605336374998,0.3463764000334777
305,0.3272451543379366,0.5720534540914307,0.4548587390653672,0.4142726411962918,0.6441993516120926,0.34476720000384375
310,0.32001878948854345,0.5657020324239108,0.44595928755525427,0.4272069185748226,0.6545284943533708,0.33088650001445785
315,0.32236269745953156,0.5677699335642312,0.4496414923756497,0.42301162031928885,0.6509693902030889,0.3262470999616198
320,0.32109117058971887,0.5666490718158099,0.4465457455814124,0.4252874922924281,0.6524140414708853,0.3315051000099629
325,0.3237341373919225,0.5689763944065892,0.4511932957862147,0.4205569166247989,0.6487687309477597,0.31371160002890974
330,0.3317811585288737,0.5760044778722416,0.4552348674927683,0.40615376848248397,0.6381036658621491,0.31605470000067726
335,0.328320039527661,0.572992181035362,0.4496411335647457,0.4123487329127048,0.642632766461427,0.3108412000001408
340,0.3317391274418939,0.5759679916817374,0.45252106286949156,0.4062289988021326,0.6375894256508715,0.3184278999688104
345,0.3248860623184159,0.5699877738324006,0.44440571366807907,0.4184951169746248,0.6470002368314666,0.29799250001087785
350,0.32350549862219663,0.5687754377803217,0.4458416935077966,0.4209661510502333,0.6490138271178739,0.30019939999328926
355,0.3163290337742713,0.5624313591668509,0.4475648974829378,0.4338111137493056,0.659232409957587,0.293714200030081
360,0.3114364428930867,0.5580649092113629,0.4466901719273445,0.4425682314531295,0.6662355893221399,0.31580809998558834
365,0.3173488649029539,0.5633372568035545,0.44542216425288134,0.4319857452587085,0.6583235465523124,0.2805684999912046
370,0.31985589020979427,0.5655580343428906,0.4503150778480791,0.42749848764170717,0.6555182974255425,0.2835870999842882
375,0.32360347228940356,0.5688615581047849,0.4554472777563276,0.4207907906008431,0.6505595356660662,0.2738656000001356
380,0.3221447422831165,0.5675779614142153,0.4538044097082485,0.4234017324664877,0.6521035318025716,0.2691505000111647
385,0.3237732914802866,0.5690108008467736,0.45255390824604513,0.4204868357681082,0.6507173935920838,0.2634748999844305
390,0.3227774094244618,0.5681350274577882,0.4537337201182486,0.42226933845303993,0.6525746502306852,0.2634312000009231
395,0.3292898310882831,0.5738378090438823,0.45977379543497165,0.41061292890808165,0.6439501918124974,0.257967000012286
400,0.32327585943783455,0.5685735303703775,0.4551845866531638,0.42137717609109704,0.6516606094774013,0.25729630002751946
405,0.32683754278180027,0.5716970725671072,0.4581747491545197,0.41500221423054084,0.6468361999596732,0.2562337000272237
410,0.318592170376454,0.5644396959609184,0.4515212632422599,0.4297603860088435,0.6590558199994667,0.24581960000796244
415,0.3192902012312111,0.5650576972586172,0.45251563121361577,0.4285109992310696,0.6599318663099378,0.23978110001189634
420,0.3240146592049811,0.5692228554836682,0.4528812173750283,0.42005481812625256,0.6535042415502492,0.23649700003443286
425,0.31485653426816645,0.5611207840279724,0.44438344104418076,0.4364467012747969,0.6648629546580191,0.23621579998871312
430,0.3137759676829751,0.560157091968829,0.4428547292781356,0.4383807785363415,0.6653650017773565,0.22850839997408912
435,0.3195671737332856,0.5653027275126891,0.44611806670135595,0.4280152535494275,0.6577600097037416,0.22567109996452928
440,0.31543336485443874,0.5616345474189054,0.445473134469209,0.43541424761949976,0.6638033581807575,0.22064479999244213
445,0.3255975526583904,0.5706115602214789,0.4555448514154237,0.4172216394238548,0.6505982524913319,0.22213140001986176
450,0.31965904094442577,0.5653839765543641,0.4526277055255367,0.42785082288260634,0.6584511764274577,0.21259650000138208
455,0.3166868903108087,0.562749402763618,0.4509656668140113,0.43317059589534146,0.6620410102219779,0.2079128999612294
460,0.3185241968013943,0.5643794794297489,0.45031539463508463,0.42988205009480585,0.6588934580991888,0.2038128999993205
465,0.3195001541572852,0.5652434468061397,0.4547782853584746,0.4281352100979615,0.6573304860683516,0.206296399992425
470,0.3150623597869379,0.5613041597805399,0.45221832227966097,0.4360782996777486,0.6649341975269278,0.19773289997829124
475,0.31854021857918235,0.5643936734046391,0.4533023647936158,0.4298533731427939,0.6599225525128755,0.19337890000315383
480,0.3243160133544647,0.5694875006130202,0.4550670432491526,0.41951543238531264,0.6521087389389205,0.1893549999804236
485,0.32128181913539794,0.5668172713806434,0.4546278570519208,0.42494625555403764,0.6550570988344755,0.1906320999842137
490,0.3189719724084494,0.5647760373886709,0.45205961545564965,0.42908058849887276,0.6593685753087788,0.1860152999870479
495,0.32036058104803294,0.5660040468477526,0.4547320232467231,0.42659515499407163,0.6568557385069038,0.17930830002296716
500,0.31822546945760927,0.564114766211282,0.45513544083745755,0.4304167341864059,0.6604107334446476,0.17581260000588372
505,0.3172777349803129,0.5632741206378231,0.45235635919508477,0.4321130588068791,0.6606512448462729,0.16963469999609515
510,0.31583441243567695,0.5619914700737698,0.45084586599983045,0.4346964232685526,0.6628631858418845,0.16818290000082925
515,0.31798897016686456,0.5639051074133524,0.45039491689451977,0.43084003794840386,0.6609346711397893,0.16144210001220927
520,0.31597598481894434,0.562117411951404,0.4505623502556497,0.4344430266421043,0.6638464998580051,0.15627279999898747
525,0.31426442122742426,0.5605929193518451,0.4497476618290396,0.4375065085870513,0.6657322605210636,0.16490600001998246
530,0.3190414138216097,0.5648375109902047,0.4499189171209604,0.42895629716870987,0.6585808099479956,0.16150879999622703
535,0.31725205891995584,0.5632513283783322,0.4499429136682485,0.43215901570132986,0.661788610396657,0.15732860000571236
540,0.3243542800907031,0.5695210971427688,0.4542422413228814,0.4194469397764845,0.6528258956029647,0.15450740000233054
545,0.3209816061588218,0.5665523860675391,0.4517084301219773,0.425483598740079,0.6582220835196295,0.15140959998825565
550,0.3294023170387618,0.5739358126469909,0.45608456000870046,0.4104115933105852,0.64648583077897,0.13907279999693856
555,0.32503828037053195,0.5701212856669464,0.45208262544915245,0.41822266594992263,0.6530121430252411,0.12972939998144284
560,0.3172397034011198,0.5632403602380779,0.4451385398675141,0.43218113051439455,0.6625202963264593,0.12609890004387125
565,0.30756923474379105,0.5545892486730978,0.43971312650638417,0.4494900440000985,0.6753967086563981,0.1204892999958247
570,0.314355755986782,0.5606743760747248,0.44118301126819204,0.4373430309414501,0.6661349668681673,0.11450139997759834
575,0.311346238527207,0.5579840844748235,0.445021475419096,0.44272968583764505,0.6712034419454974,0.1109017999842763
580,0.31563290592988275,0.5618121624972912,0.44587470686248576,0.435057094379663,0.6638101772068533,0.10559519997332245
585,0.3088503668038079,0.5557430762535939,0.4415507436124858,0.44719697995363283,0.6728270335574398,0.10324039997067302
590,0.3095416117179241,0.556364639169245,0.44493118037237284,0.44595973914971354,0.6714769919264277,0.09842009999556467
595,0.31238502013325303,0.5589141437942442,0.4481137017345762,0.4408703983939113,0.6675718285566632,0.09748459997354075
600,0.30783886468872845,0.5548322851896134,0.44291376054570625,0.4490074405653063,0.674218277261389,0.08994860004168004
605,0.3059266863809365,0.5531063969806682,0.44058788668039545,0.45242999743112366,0.6766386547130102,0.08750829997006804
610,0.30581307754366654,0.5530036867360529,0.4442533148129378,0.4526333428536876,0.6781637643595199,0.08309329999610782
615,0.3039221736686426,0.5512913691222117,0.4409572307646328,0.45601782118067835,0.6795539496728286,0.07943009998416528
620,0.2997204807864456,0.5474673330770025,0.43377762427593214,0.4635383190147033,0.6846741215130828,0.0765864999848418
625,0.29925183777596404,0.5470391556149925,0.4326728447157627,0.46437713061851915,0.6848962246751064,0.0717531000263989
630,0.29789192199083503,0.5457947617839832,0.4294969870230507,0.4668112075497134,0.6867266864425453,0.06614180002361536
635,0.2913587079032406,0.539776535154355,0.4307210746272315,0.4785048328984761,0.6964195635816893,0.06302169995615259
640,0.2981410695857949,0.546022957013526,0.43000983412367233,0.4663652649259231,0.6865863557142792,0.05882989999372512
645,0.29679982456373966,0.5447933778633324,0.43064653322401125,0.4687659235571149,0.68834454735017,0.05568340001627803
650,0.2977664209231426,0.5456797787376243,0.4308749902672881,0.4670358385577882,0.6869289974731115,0.050893999985419214
655,0.2960966839776921,0.5441476674375184,0.43192092876152544,0.47002445610640964,0.6887811778882214,0.0464347000233829
660,0.29760844828926936,0.5455350110572825,0.4307296668406215,0.46731858955463357,0.68630924610976,0.041663700016215444
665,0.29680246064776133,0.5447957972008974,0.4290767287424294,0.46876120530075216,0.6872014322496238,0.03774639999028295
