n_samples,mse,rmse,mae,r2,pearson_r,sampling_time_seconds
50,0.35043082680004806,0.5919719814315945,0.46357602085066163,0.30858896823200577,0.5565012244791825,
55,0.36206786182996714,0.601720750705813,0.4710974948015123,0.2856287324838318,0.5397222327278881,26.020446700043976
60,0.3558467341824823,0.596528904733444,0.46215646654064274,0.2979032127993497,0.5493661493964744,2.002249499957543
65,0.34825322670191916,0.5901298388506712,0.4573470643856333,0.312885441645529,0.5631738546084573,2.040520699985791
70,0.3499298975860717,0.5915487279895644,0.4558125061436673,0.30957731731031257,0.5694869802936268,1.9800911999773234
75,0.34984330148893567,0.5914755290702529,0.45951284336483933,0.30974817413080014,0.5641721316299274,2.0212603000109084
80,0.35107429803985823,0.5925152302176361,0.45686989977315695,0.30731937925807673,0.5627993194235983,1.9771188999875449
85,0.3507229134458611,0.592218636523591,0.4578682078638941,0.3080126721024917,0.5704080585423074,1.941700800030958
90,0.3504237298479725,0.59196598707018,0.4634735431568998,0.30860297074143617,0.5599320241192268,2.0537954999599606
95,0.3402145363974279,0.5832791239170384,0.4681754739886579,0.32874603019090565,0.5762556702662094,2.0033523000311106
100,0.34445027633337677,0.586898863803106,0.46710780315689976,0.3203887822108745,0.5715929405505297,1.9324159999960102
105,0.34234905569814184,0.5851060209040254,0.4635152824385633,0.3245345565442751,0.5736649546342271,2.0980456999968737
110,0.3470682087783877,0.5891249517533506,0.465300440415879,0.3152235192417674,0.562763943731721,10.968403600039892
115,0.34887300404414345,0.5906547248978403,0.46693131291115314,0.3116626014759961,0.5591927532926112,1.9817696000100113
120,0.370780017535423,0.6089170859283085,0.47658616194707,0.2684393755421557,0.5234274331352294,1.9733769999584183
125,0.35230984737279575,0.5935569453496402,0.4734965213043478,0.30488160160338984,0.5525576453637454,2.193119300005492
130,0.34540272514404013,0.5877097286450516,0.46370557134215507,0.3185095707816167,0.5648760495990816,2.084865000040736
135,0.3536997513368134,0.594726618991292,0.4678288902457467,0.30213927741177926,0.5516864380923807,2.1232560999924317
140,0.3364936828048976,0.5800807554167761,0.46387860436672973,0.33608739123770903,0.5808683433996629,2.0220779000082985
145,0.33839255901637455,0.5817151871976307,0.46802775370510397,0.3323408488100188,0.5786235336269011,2.0611034000176005
150,0.340236798948073,0.5832982075645982,0.47176052712665406,0.32870210547899636,0.5756206574840336,2.042557200009469
155,0.3461264939161098,0.588325160023018,0.4738884210775048,0.3170815522536016,0.5642622338530546,2.0796887999749742
160,0.3317024363947528,0.5759361391636687,0.4629205815879018,0.34554067094527074,0.5907348428595371,2.1595585999893956
165,0.3327513551912782,0.5768460411507373,0.4557536215122873,0.3434711212028324,0.5868129636708254,1.9494382999837399
170,0.3389807847508685,0.5822205636619755,0.46349155610586007,0.3311802609538853,0.5776453175914895,2.059531299979426
175,0.33953585588295415,0.5826970532643477,0.46356217965973534,0.3300850881700168,0.5770056618287567,2.0558382000308484
180,0.3403199064405496,0.5833694424981049,0.46859838724007563,0.32853813178511326,0.5762255694208295,2.0300000000279397
185,0.3346486154241051,0.5784882154582798,0.4585620526465028,0.3397277671517924,0.5854871798220126,2.0750957999844104
190,0.3185707391019735,0.5644207110852448,0.4492403650661625,0.37144992230016394,0.6104239889967501,2.0766980999615043
195,0.31990171006253765,0.565598541425398,0.44793098219281663,0.3688238747760345,0.6078917860294413,2.1260209000320174
200,0.3234211302635235,0.5687012662756462,0.4497186043289225,0.36187994813975943,0.6029472977497813,2.0806390000507236
205,0.3217003469728257,0.5671863423715575,0.45333674117202266,0.3652751076390959,0.6062617904780182,2.1771082000341266
210,0.31470896862613534,0.560989276747903,0.4513758886956522,0.3790693167853242,0.6201847876385289,2.116250399965793
215,0.3082056507124456,0.5551627245343888,0.4488838763327032,0.3919005673624463,0.6321106333618912,2.1670504999929108
220,0.315036425422147,0.561281057423237,0.4529262761814745,0.3784232342381427,0.6195538616057334,2.0615711999707855
225,0.31801731323341903,0.5639302379137149,0.4555573947448015,0.3725418489273915,0.6165424331442688,2.0839010999770835
230,0.3159832120887631,0.5621238405269458,0.45602601321361064,0.3765551943969939,0.6212981061594182,2.044186999963131
235,0.3146167575608204,0.5609070846056594,0.4513494016257089,0.3792512521144503,0.6208936720174888,2.1119068000116386
240,0.312112299382345,0.5586701167794328,0.4510299220793951,0.38419262679033606,0.6252817242038431,2.008237599977292
245,0.324861843755725,0.569966528627537,0.4631022709640832,0.35903737515261325,0.6097657509631929,1.9808382999617606
250,0.3246000426528181,0.5697368187618017,0.4647080955387524,0.35955391695440553,0.6115769942178331,2.075247299973853
255,0.32333720890790435,0.5686274781505941,0.46320577536862,0.36204552761119424,0.6122587445861398,2.0123859000159428
260,0.314230556737943,0.5605627143665042,0.45296015385633276,0.3800132384723677,0.6257314684194835,2.129081999999471
265,0.3216933726090066,0.5671801941261759,0.46202553213610587,0.3652888682780445,0.6141499851454243,2.242643399978988
270,0.3130877118997522,0.5595424129587964,0.45562650022684315,0.3822681072461559,0.6267066752046955,2.179649199999403
275,0.3095878311483252,0.5564061746137665,0.4513500875047259,0.3891734819345244,0.6313964356425363,2.0296959999832325
280,0.31027035027833755,0.5570191650906974,0.4513146465406428,0.38782685024634667,0.6299537908306099,2.029282699979376
285,0.31523205148161804,0.5614552978480282,0.4510789055765596,0.37803725787626075,0.6208360370637173,2.0615708000259474
290,0.30836371230684856,0.5553050623817943,0.4472079951795842,0.39158870687041436,0.633050886443886,2.15631409996422
295,0.3052929104655853,0.552533175895878,0.44637691756143666,0.3976474953874255,0.6408495368792301,2.101633900019806
300,0.31031869465410883,0.5570625590129971,0.44797968221172024,0.38773146527397595,0.6293495628012978,2.236290500033647
305,0.3121306373505768,0.5586865286997502,0.4498532436294896,0.3841564454028382,0.6256113931704151,2.0387529999716207
310,0.3113401957700395,0.5579786696371462,0.44765879304347833,0.385716011476811,0.6270837237097153,2.0475835999823175
315,0.3140580875935072,0.5604088575259203,0.4533295527410208,0.38035352551329793,0.6245215953719999,2.0523464999860153
320,0.31218303553385135,0.5587334208134066,0.45144042111531196,0.3840530621408934,0.6265567435368428,2.0485230999765918
325,0.3190067815937943,0.56480685335236,0.4569475674291115,0.37058959676340253,0.6153649844638113,2.117293299990706
330,0.32413065366165655,0.5693247348057667,0.4600336322306239,0.360480036182109,0.6076475181739152,2.095257200009655
335,0.31428522580073687,0.5606114749099744,0.45664423005671073,0.3799053746937805,0.6284982728403224,2.1004316000035033
340,0.30876845661933944,0.5556693770753788,0.45183655425330815,0.3907901336248556,0.6356131785204001,2.114470800035633
345,0.3097384120585338,0.5565414737991534,0.45483371712665405,0.38887638106745004,0.6373525192327404,2.0531443000072613
350,0.3025844438286683,0.5500767617602731,0.44518841996219277,0.40299138516173616,0.6445521449896625,2.158960599976126
355,0.30535358880106883,0.5525880823914581,0.44979128829867676,0.39752777512501114,0.641527284604281,2.2257613000110723
360,0.3039989071504823,0.5513609590372557,0.4485055447448015,0.4002006045855415,0.6440310449552247,2.2531387000344694
365,0.3012250664310349,0.5488397456735754,0.44493370166351603,0.4056734794787298,0.6466334814372284,2.293943499971647
370,0.29999402214384957,0.5477171004668829,0.44147876638941397,0.40810236853659954,0.6481461847121177,2.264783199992962
375,0.30390402354084467,0.5512749074108532,0.44601160480151236,0.4003878129285874,0.6431155339588734,2.2272149000200443
380,0.29632121216716173,0.5443539401594901,0.4394923576181474,0.41534893801982165,0.6533470087566432,2.180527099990286
385,0.2973480824405807,0.5452963253503371,0.4419324093383743,0.4133228907062343,0.6538425676351345,2.1392443000222556
390,0.3026262836349978,0.5501147913254085,0.44231901287334596,0.4029088339092467,0.6425583844328145,2.1109971000114456
395,0.30383256775974854,0.5512100940292626,0.44225563969754256,0.4005287974298215,0.6396208527055492,2.0369588999892585
400,0.3035603783678348,0.5509631370317208,0.4427943989413989,0.401065835652223,0.6403137009369084,2.0726825000019744
405,0.3012793954490734,0.5488892378696028,0.4382219227410208,0.4055662866191292,0.6427498972914216,2.060217800026294
410,0.2965715516564334,0.5445838334512266,0.43489539557655954,0.4148550103418541,0.6498351664047137,2.0943595999851823
415,0.3030868977260604,0.5505332848484825,0.4397382224574669,0.40200002783514477,0.6391399816701409,6.872772599977907
420,0.30237245519070455,0.5498840379486429,0.43936257277882795,0.4034096454050944,0.6409495589572758,8.035901999974158
425,0.30031964206767336,0.5480142717737133,0.43845384196597353,0.40745991019595906,0.6448385859636573,2.2483075000345707
430,0.2982346691928326,0.5461086606096195,0.4368313697353497,0.4115736271875995,0.6480325128575357,2.1765629000146873
435,0.29909878011731766,0.5468992412842768,0.43548679982986765,0.4098687091833363,0.6450743045933439,2.176270099997055
440,0.30177362925121826,0.5493392660744526,0.4381829584120983,0.40459114779873473,0.639969192978716,2.2246983000077307
445,0.30567658419773,0.5528802620800728,0.44142636780718336,0.3968904950589248,0.6338162168082127,2.202460400003474
450,0.30674331503037977,0.5538441252106767,0.44311936618147446,0.3947858016095612,0.63251681346272,2.328172499954235
455,0.3047258578469598,0.5520197984193681,0.44088498640831764,0.398766308020694,0.6347002366688299,2.2379258000291884
460,0.30293231025741363,0.5503928690103221,0.43726963170132327,0.40230503376790316,0.6371964925451119,2.098336900002323
465,0.30470421393695934,0.5520001937834437,0.43887547725897924,0.3988090121351737,0.634438817562641,2.0930897999787703
470,0.2973418259066235,0.5452905884999516,0.4326097781096408,0.41333523504431124,0.6457219392572482,2.0703993999632075
475,0.3053565423694462,0.5525907548714928,0.4377262233837429,0.3975219476418018,0.6326280174464896,2.1033740999992006
480,0.2980766123344206,0.5459639295177114,0.4330526744801512,0.4118854783353725,0.6440776993358287,2.0823081000125967
